#trace90	trace92	trace94
-61.502907	-75.491615	-53.95335
-62.675755	-56.381748	-60.01152
-61.972248	-43.101612	-69.045074
-67.392456	-33.376881	-74.625229
-87.729202	-24.516636	-70.078217
-120.58743	-18.347151	-56.47723
-148.75047	-16.865496	-41.998837
-156.42238	-17.876236	-34.226944
-142.9425	-18.629469	-34.677864
-119.71925	-20.360477	-37.978855
-97.127907	-24.994694	-36.658627
-76.506088	-30.689081	-30.608795
-57.768372	-33.044628	-27.464493
-46.915344	-30.538012	-31.628853
-48.02158	-27.562077	-38.708336
-55.521515	-29.494488	-42.353752
-61.067665	-35.415009	-41.193619
-62.401516	-39.07613	-37.121567
-61.910358	-36.389503	-32.822166
-61.516556	-27.928354	-30.560148
-62.309536	-18.252571	-30.91716
-62.870934	-12.660711	-33.929577
-57.906536	-12.017853	-39.600559
-45.292244	-14.036118	-46.45771
-30.523027	-17.606346	-51.79298
-20.658379	-20.807907	-52.405407
-16.595242	-19.733377	-47.336086
-13.975298	-13.530159	-40.432312
-9.8939438	-6.0100622	-36.594669
-5.2615948	-1.0312005	-36.103233
-2.7048142	0.55368519	-35.579781
-2.8513522	-1.1461607	-33.392811
-3.3468487	-7.2814403	-31.030735
-2.582386	-19.436504	-30.500275
-1.2786455	-37.012505	-32.624092
-0.16285793	-54.324635	-36.381393
0.72027552	-64.64888	-40.600197
0.51610386	-67.424774	-47.491272
-4.743897	-66.183891	-58.261452
-18.606243	-63.005699	-66.508972
-36.50388	-56.457573	-65.502655
-48.818642	-44.603081	-56.551281
-50.319893	-30.58979	-44.18845
-43.75404	-22.216585	-32.199093
-37.077267	-25.962181	-25.453123
-35.777229	-42.69537	-26.269207
-37.978642	-67.000427	-30.010883
-37.851173	-90.226494	-31.102629
-32.766674	-105.13139	-29.65239
-26.58382	-108.26421	-28.271139
-26.722878	-102.02301	-27.438419
-37.629364	-92.038879	-26.864546
-56.393841	-80.586189	-28.835365
-77.242462	-69.638878	-35.152908
-93.170784	-64.216934	-40.914238
-95.413452	-63.901405	-40.235756
-83.40432	-61.412704	-35.271778
-65.734367	-55.874466	-30.654404
-49.030972	-56.203022	-27.185078
-36.516068	-68.322197	-24.789358
-30.284653	-85.123016	-23.163557
-27.87538	-93.062668	-19.689486
-23.747141	-87.211792	-12.750489
-15.029405	-72.73658	-4.683116
-2.8585682	-56.124611	1.8119044
8.6047688	-40.030266	6.2538304
14.299872	-24.704189	8.6845865
12.030357	-11.606525	9.4125471
3.9988363	-3.6527903	9.2908955
-6.1080503	-2.4606636	7.5577984
-15.706144	-5.386189	1.1494899
-21.566589	-7.5516386	-11.902017
-21.123278	-8.2164602	-28.413242
-16.227564	-11.49849	-39.926788
-11.137245	-19.440136	-39.411285
-8.3801203	-27.753956	-28.539265
-6.9001164	-30.901283	-15.126328
-3.7633092	-28.080692	-4.5801568
2.0955231	-22.785124	2.5189977
8.3970098	-18.699869	6.797214
12.437131	-16.691095	8.7458391
13.753843	-15.519211	10.170619
12.868455	-13.964952	13.433126
10.643554	-10.666608	18.503206
8.852787	-4.6414328	22.88925
6.8584466	2.6403689	24.6196
-0.14565697	8.9430094	24.439383
-14.139336	14.109983	24.59981
-28.961147	18.620008	25.78734
-36.143539	21.659241	26.520815
-33.77248	22.905663	26.165571
-26.793829	23.623411	25.671103
-19.576578	24.439436	25.069683
-13.929802	24.728491	23.532093
-12.34603	23.993719	21.138893
-16.501171	21.030617	19.404779
-24.209558	14.502366	19.259649
-32.59341	5.7194486	19.322767
-40.918026	-2.5474479	18.383961
-46.485859	-7.1208591	18.14728
-45.432613	-4.6693044	20.637032
-38.437763	2.9509187	24.083487
-29.667032	8.082284	25.704742
-23.290943	6.9112883	25.921116
-21.683357	3.5185692	25.99144
-25.110226	1.0929456	25.993896
-32.721603	-1.872025	26.347918
-40.407944	-4.7968783	27.164783
-42.325714	-4.1529493	27.515574
-40.033875	0.39182431	26.631702
-42.879456	5.5761337	23.73756
-55.066742	9.4359703	17.56665
-68.604744	11.906897	8.2442474
-73.634933	12.666356	-1.513304
-68.863739	11.910459	-8.0858154
-60.318542	11.234623	-9.511734
-55.11375	10.998417	-6.6048198
-54.338356	9.3257408	-1.8841048
-54.418415	5.6801896	3.396934
-53.316383	1.6398953	9.1454172
-50.053993	-2.3963463	13.729615
-45.693016	-6.6016145	14.546794
-43.186401	-10.70138	10.136707
-41.358414	-15.65107	2.541352
-37.438175	-22.947744	-3.9298315
-34.562836	-34.139507	-9.1406317
-37.21344	-47.928574	-16.438496
-42.190784	-58.293602	-25.341051
-42.399437	-60.723324	-31.626915
-36.946198	-56.712807	-32.473686
-30.182241	-50.693916	-28.412849
-25.58395	-45.482201	-21.410931
-24.346676	-40.767204	-12.273113
-25.419798	-36.585369	-2.4289491
-26.436636	-35.320793	5.0299973
-26.99461	-38.137505	8.4589958
-29.763845	-42.085072	9.8937168
-34.603832	-42.155334	13.15795
-37.915012	-37.272694	18.528015
-41.578461	-32.941021	21.996037
-49.241211	-35.32568	20.306618
-55.944973	-42.868465	13.929029
-54.47049	-48.470436	6.3460898
-45.786598	-49.558735	1.6782426
-36.406128	-49.645592	1.4539266
-30.230068	-50.825409	3.075459
-26.350313	-48.894447	1.2074758
-21.744093	-40.217014	-8.4188614
-14.587404	-28.622952	-25.603245
-6.4035716	-19.810719	-43.264046
0.39404735	-16.709854	-51.624935
5.1413164	-20.653643	-49.247864
6.6736174	-29.429413	-42.118832
1.812723	-37.591137	-34.561749
-9.6636152	-42.497601	-27.945066
-22.414433	-43.981762	-21.623428
-31.823111	-40.77319	-14.786016
-37.804684	-33.023956	-10.689278
-40.954811	-22.6714	-13.598574
-38.976894	-11.221637	-21.589176
-30.309469	-1.1644431	-28.08625
-17.667194	4.4300022	-29.019228
-5.5729313	5.4593315	-26.39707
3.5399029	4.6786609	-28.149149
10.147946	3.13167	-39.343857
15.098151	-0.26171565	-53.279442
17.973026	-3.5846872	-60.955349
17.89521	-2.3133008	-63.445724
13.975662	4.0295033	-66.699776
6.7058582	11.731046	-71.707329
-1.0712	17.152742	-75.457329
-7.1570563	17.138163	-76.009071
-10.861441	9.9696426	-71.300636
-10.204358	-1.753992	-59.873787
-4.2713704	-11.780524	-45.008427
2.9072011	-15.041566	-31.13238
4.5075517	-10.822181	-18.576715
-5.1434159	-2.0414901	-6.0909104
-26.798735	6.0092678	5.0935893
-52.363838	9.2706518	12.820629
-69.118126	8.8499899	16.652807
-72.200882	8.7311316	18.200768
-70.238289	10.531418	19.674648
-76.401535	12.900351	22.218819
-90.268684	13.552035	25.378563
-95.199081	11.53967	27.948858
-81.945557	9.3218155	28.873333
-58.232349	9.7871389	27.884752
-35.285118	12.167295	25.656282
-20.310282	13.482209	22.560562
-16.971193	12.924336	17.965023
-24.948038	13.511505	11.774408
-38.435539	17.933504	5.9372568
-50.436588	24.318832	2.2015882
-61.859184	28.480644	0.10278018
-77.895157	28.505964	-1.0312544
-96.945396	27.00082	-0.63630909
-110.64918	27.176834	2.4522345
-112.06564	27.56361	8.3216352
-101.61948	25.821266	13.742678
-86.849396	24.092533	13.248628
-77.614525	25.99382	4.6822462
-79.760429	31.185556	-8.3673658
-89.068672	36.037445	-20.301153
-94.86879	37.918896	-26.495029
-92.21373	37.125008	-25.305704
-85.659416	35.908852	-19.58877
-81.615753	35.430817	-13.727497
-81.196388	33.523098	-11.417416
-79.36647	26.092199	-14.843295
-71.431404	10.203991	-22.707108
-59.029881	-12.599935	-30.982269
-45.948135	-35.970787	-37.286205
-34.449356	-53.324917	-42.220871
-29.007799	-62.429562	-46.723701
-34.754341	-67.577599	-50.897816
-48.751919	-73.359184	-53.406036
-61.180096	-74.849892	-52.580826
-66.931648	-65.172836	-48.428646
-68.198463	-48.461349	-42.155518
-67.369637	-35.996799	-35.622643
-65.372086	-36.051048	-31.190973
-65.89463	-47.654613	-29.529684
-72.193947	-60.555397	-28.704548
-81.458809	-66.24617	-28.586334
-86.727562	-66.35334	-33.896999
-82.813744	-64.220558	-46.470554
-72.249405	-59.18314	-60.314831
-63.560505	-53.451328	-71.690613
-62.721161	-50.245602	-81.998604
-67.306358	-49.025276	-88.464157
-68.73333	-49.714176	-85.22728
-61.520512	-53.432114	-72.074158
-49.429768	-59.334465	-56.16243
-41.661697	-64.796059	-45.852409
-43.439861	-69.45948	-43.651348
-50.179535	-75.48838	-46.385567
-55.015774	-81.115021	-48.438347
-61.730278	-80.343086	-43.821793
-82.072304	-71.457428	-31.675133
-117.91078	-60.300625	-17.133299
-153.79041	-53.043892	-5.2153521
-172.00728	-51.151356	2.0890505
-167.25536	-53.857128	4.3950143
-145.74561	-59.096462	1.5062902
-118.79808	-61.743782	-6.1883998
-96.377663	-56.863514	-19.895744
-80.305595	-47.194054	-43.819492
-65.946976	-43.027737	-78.162811
-51.787174	-50.796494	-112.39499
-41.420372	-64.412163	-132.20056
-40.006607	-71.57267	-132.32707
-51.33807	-66.557335	-118.4554
-73.045609	-53.276192	-100.82325
-95.130821	-38.742531	-86.115829
-107.50989	-27.011744	-74.112518
-108.92432	-18.480341	-63.463684
-106.67643	-12.202165	-54.400902
-108.33222	-9.1638117	-46.519234
-115.05238	-12.232147	-39.592731
-121.62283	-20.079519	-33.288898
-121.35301	-26.726419	-26.391594
-112.17623	-27.956865	-18.981506
-98.143394	-24.242975	-14.291038
-84.079681	-21.638863	-16.472681
-71.428772	-28.122417	-25.229355
-60.886646	-43.492146	-34.989033
-53.744228	-57.526749	-40.124683
-50.644875	-61.66164	-38.932117
-51.905308	-56.290089	-33.04818
-56.605167	-46.110477	-26.045845
-61.954296	-35.160439	-21.885122
-64.505852	-26.493286	-20.736483
-62.776711	-22.817127	-19.370474
-58.666714	-26.900063	-17.433891
-55.854584	-39.278198	-17.377701
-55.806633	-55.534164	-19.683811
-55.135632	-68.746208	-22.960724
-50.976879	-76.521339	-28.131521
-48.897228	-81.702362	-37.700092
-58.327549	-83.133224	-50.338181
-77.175964	-74.690918	-60.406082
-89.724388	-56.958797	-62.843731
-85.417374	-38.302277	-56.811764
-69.737862	-25.033945	-46.499752
-54.544811	-18.194996	-39.216011
-47.206146	-16.954245	-39.059067
-49.16415	-20.477627	-43.00024
-56.493675	-26.862896	-46.091984
-61.950741	-33.285213	-48.67482
-62.653358	-36.998199	-54.827435
-61.097607	-36.294956	-64.243706
-59.000431	-32.651375	-71.467903
-57.245136	-29.638086	-73.294701
-58.164505	-27.734249	-70.713562
-63.833496	-23.983521	-66.004913
-75.166512	-18.176487	-64.383659
-92.205536	-14.330993	-75.701363
-114.61101	-15.220118	-106.73977
-140.28696	-20.229519	-150.9911
-165.57637	-28.464472	-191.59943
-185.78668	-37.53928	-214.30518
-192.81908	-42.476879	-215.36708
-181.69705	-40.909016	-199.79106
-158.56587	-33.769474	-176.92293
-134.3295	-23.975824	-155.18222
-114.71171	-16.443323	-137.26123
-100.53189	-15.166926	-122.58636
-91.962273	-22.051369	-111.00334
-89.527161	-37.79126	-102.37677
-92.984283	-59.94136	-96.578262
-98.152466	-80.920677	-93.082993
-97.847549	-92.491913	-89.998138
-89.702583	-93.263237	-87.425102
-77.710167	-87.189697	-88.211159
-66.354355	-79.045937	-92.159157
-57.86285	-73.724274	-93.443642
-52.547665	-73.111557	-88.093994
-49.981796	-73.590897	-81.021339
-48.961128	-70.643028	-79.497704
-47.014172	-63.646786	-83.687469
-43.256077	-55.545589	-87.785263
-39.316833	-50.806709	-87.000496
-35.694637	-53.227833	-81.278229
-31.948099	-63.121666	-73.722061
-28.192368	-75.458626	-67.315544
-24.509451	-82.815063	-63.325615
-21.724363	-84.707657	-61.62215
-21.316486	-88.952415	-62.457024
-23.04682	-98.813797	-67.142502
-23.963558	-107.787	-74.843552
-22.289772	-109.75907	-81.889893
-20.299448	-108.28496	-86.241554
-20.602722	-112.04143	-89.316063
-23.209164	-123.21626	-92.854462
-27.299969	-136.17526	-96.210327
-31.988131	-146.86456	-97.362442
-38.606339	-158.89758	-95.516785
-53.006466	-175.13539	-91.509415
-77.314941	-189.38496	-87.339897
-102.77769	-195.40131	-85.569328
-119.72099	-195.26215	-86.866585
-128.05266	-193.20625	-90.904564
-131.37117	-190.72258	-97.452858
-129.16057	-187.65883	-103.02627
-120.15479	-182.66017	-104.21474
-107.19088	-174.07114	-103.30379
-95.456047	-164.93901	-104.96088
-88.466591	-163.94125	-109.77399
-85.786201	-176.6788	-112.88148
-85.431129	-199.19936	-109.45325
-88.485878	-221.9404	-100.76279
-97.512039	-235.64183	-92.343918
-110.0027	-234.73285	-87.096909
-118.44467	-222.70207	-83.800209
-121.53511	-210.28986	-80.37912
-126.46941	-203.98143	-74.879784
-135.74461	-201.38455	-67.198265
-143.92139	-195.96729	-60.575703
-146.43643	-183.56279	-57.013893
-144.98904	-167.78119	-54.682961
-145.50467	-156.38536	-53.005116
-150.70338	-152.94545	-54.474228
-156.11131	-154.69034	-61.140343
-156.49951	-155.09373	-70.296097
-151.37233	-149.45619	-75.512833
-141.75543	-139.99158	-75.055946
-127.7874	-131.74228	-72.755127
-111.30041	-125.10925	-71.86351
-96.616714	-116.97862	-70.254951
-87.011948	-107.23259	-62.103214
-83.480728	-99.487373	-47.486893
-85.314262	-95.299088	-34.787178
-90.435616	-94.496796	-32.089287
-95.49836	-100.34646	-40.743076
-98.991737	-115.22324	-55.907921
-106.79957	-133.17616	-71.233299
-125.56282	-144.63945	-82.271408
-150.21576	-146.4183	-88.337997
-165.29915	-141.17896	-91.94014
-159.29294	-131.32268	-93.253838
-137.51872	-119.76042	-91.400124
-115.55959	-110.85651	-91.392456
-100.63846	-107.28581	-98.296242
-90.096016	-107.01136	-108.6586
-83.752312	-103.96734	-115.46586
-85.4002	-95.807076	-115.11026
-93.176353	-85.846413	-108.11234
-98.393471	-77.259842	-98.607109
-95.445122	-70.564079	-92.468254
-86.189995	-64.87973	-94.871902
-76.270828	-59.920994	-108.18964
-69.635841	-56.16642	-126.40181
-65.491173	-52.988968	-137.4469
-63.339123	-50.399803	-137.13777
-66.762787	-51.722412	-130.51854
-76.306389	-61.278954	-121.56228
-85.222839	-77.727318	-110.17088
-87.15097	-93.35701	-95.492828
-82.60347	-103.13858	-80.206024
-77.002235	-106.70805	-70.131874
-75.875031	-104.09373	-69.496605
-82.264008	-96.061417	-77.074471
-94.029076	-84.893257	-83.623032
-103.67785	-73.244751	-78.407066
-106.55252	-63.94191	-61.684048
-105.48337	-60.152985	-43.063412
-104.10135	-62.164627	-29.362396
-102.84615	-64.944321	-21.972902
-101.21297	-65.086395	-19.122358
-96.547516	-65.072258	-16.342571
-85.516045	-65.095695	-11.891132
-70.341919	-61.960545	-9.6602354
-56.714985	-58.215332	-12.169893
-48.552868	-60.281971	-16.040945
-48.512756	-68.456955	-18.108973
-56.391521	-77.146225	-20.008162
-66.816978	-82.434029	-23.573612
-74.444916	-83.329826	-27.408129
-78.438286	-80.426071	-28.739325
-79.317558	-76.864281	-26.135519
-76.268661	-77.229706	-21.452452
-69.567993	-86.056953	-17.47788
-62.437645	-102.9063	-14.634137
-58.233047	-118.83133	-12.934601
-55.379295	-125.69847	-14.322461
-48.996883	-126.94198	-19.953302
-38.969833	-133.54222	-28.626404
-31.60762	-151.08846	-38.404018
-32.532806	-174.95564	-49.325123
-38.754955	-192.48581	-62.636654
-41.877934	-189.24916	-74.095711
-40.115383	-164.8224	-77.335716
-38.58009	-134.95235	-73.719772
-38.659748	-114.19222	-66.975319
-38.163616	-105.41041	-55.547386
-39.511723	-103.76408	-38.890862
-46.171738	-105.29042	-22.900423
-55.018051	-110.12056	-14.781465
-60.372536	-119.12488	-15.051253
-59.265614	-131.63852	-16.404627
-51.350597	-145.36319	-11.84088
-40.140095	-155.56859	-2.5623467
-30.162043	-158.37891	5.7707362
-23.1779	-156.46179	9.8187475
-20.975712	-156.34654	8.6903353
-26.689831	-161.60602	3.3294508
-41.67749	-170.79759	-2.0347581
-62.673653	-179.04012	-2.481117
-80.78389	-181.91037	1.6411102
-87.849068	-178.10469	5.2984567
-85.937813	-169.82483	5.673286
-83.62719	-160.80849	4.6696997
-85.037376	-151.1086	4.9170332
-85.440079	-137.93518	7.4235706
-77.708527	-122.6517	11.396779
-61.946091	-109.72282	14.135811
-45.301331	-102.63593	13.485396
-35.606735	-102.88577	9.9122515
-36.943108	-107.17465	5.1405501
-48.925827	-110.05051	0.10766037
-65.705566	-110.40778	-5.6801467
-77.728134	-109.23697	-12.596338
-81.682281	-104.58804	-19.337774
-83.538803	-95.381165	-24.127026
-88.422134	-86.721718	-26.727079
-94.411179	-83.044487	-29.75495
-98.530472	-79.861542	-36.912701
-103.12074	-71.04966	-47.969769
-109.66566	-57.780231	-59.049885
-112.15762	-46.634457	-68.351334
-106.61781	-43.297127	-76.709747
-98.823517	-48.1516	-85.313408
-95.797821	-55.603909	-95.348671
-96.208572	-58.399727	-104.86399
-93.238144	-54.352692	-109.01321
-85.54908	-46.725021	-107.26163
-79.032394	-39.003559	-102.61265
-77.789841	-32.496189	-95.687859
-79.587234	-27.91671	-85.938736
-79.591026	-25.21002	-75.480865
-77.509384	-22.961866	-68.633041
-79.280724	-19.859697	-69.371925
-89.176933	-15.664612	-78.900276
-103.72925	-11.487539	-93.843269
-115.30759	-8.7296581	-107.15121
-118.52868	-7.567802	-113.32243
-113.16112	-7.5806618	-112.26046
-102.93116	-8.7419586	-107.31931
-92.362022	-11.337816	-104.1136
-84.690048	-15.523968	-108.87341
-81.786049	-20.965225	-121.31055
-84.014473	-27.29846	-132.80449
-89.573608	-33.532768	-136.94299
-95.407227	-38.496426	-134.55539
-98.752068	-44.179684	-126.61258
-99.219841	-53.510242	-114.19077
-99.007568	-62.876469	-101.88721
-99.101379	-64.846474	-92.7173
-97.671402	-59.746708	-85.171585
-94.408295	-54.891708	-78.09552
-91.294868	-53.137913	-73.955536
-89.483887	-52.215008	-75.5168
-89.780716	-52.206314	-81.777008
-92.454826	-53.90498	-88.860596
-96.196915	-53.906723	-93.184097
-100.50974	-48.794552	-91.016281
-106.94289	-41.232796	-81.136398
-114.93262	-38.54343	-68.197304
-120.21923	-47.679409	-57.901649
-120.23978	-69.459488	-51.991192
-116.78722	-94.662338	-48.865215
-112.7889	-110.28491	-47.03989
-107.92688	-111.47643	-46.411179
-98.828697	-103.93516	-46.860661
-84.579254	-94.233398	-49.067329
-69.167961	-85.0951	-52.910477
-57.157616	-79.12413	-54.450779
-49.756233	-77.791222	-50.815727
-44.860283	-79.066811	-45.104336
-40.484623	-80.305031	-41.659836
-37.297096	-79.911514	-39.291939
-35.851879	-77.673103	-34.165119
-34.947704	-75.57206	-28.749325
-34.289303	-75.114204	-30.706114
-34.263805	-74.504639	-41.449287
-34.243412	-72.077446	-52.759083
-32.958931	-69.64241	-56.20578
-28.968578	-69.166695	-50.475971
-22.671341	-69.700378	-39.927711
-17.74181	-69.50042	-29.303379
-15.803971	-68.659317	-20.106995
-13.581964	-68.387466	-12.327607
-8.9811163	-67.813789	-7.4958682
-5.1046505	-64.596718	-6.6666074
-6.560379	-58.663155	-6.9316683
-12.430344	-51.194912	-3.2973561
-16.099018	-42.647011	4.8763065
-14.547314	-34.39325	13.038138
-11.525582	-30.73176	17.951345
-10.374696	-36.895748	19.683229
-10.869518	-52.614082	18.469883
-12.175554	-69.210892	13.309366
-12.401724	-77.010315	2.8841987
-9.0512743	-73.856422	-11.628084
-2.9055092	-63.132038	-24.80908
2.7411585	-48.841057	-30.938564
6.2377563	-35.082195	-29.156063
8.149785	-24.902069	-24.551575
8.7453794	-18.464661	-23.97295
7.5215282	-13.952168	-28.290216
5.4136276	-10.146198	-31.128681
4.8616652	-8.2232618	-27.834919
5.8560963	-9.8046627	-19.726793
5.251101	-15.489891	-10.564816
1.780184	-25.797831	-4.6360345
-1.3539524	-37.616074	-3.955349
-0.81449717	-42.812485	-9.2911882
1.6656855	-36.046577	-24.828325
0.8313784	-20.460575	-52.470661
-3.9091609	-4.591898	-83.583519
-6.1409602	4.1037493	-104.39217
-3.2472053	4.0236835	-107.40479
-2.4903567	-0.038975798	-94.588013
-10.564247	-1.7110817	-72.275978
-22.453941	0.86178142	-47.317596
-27.448942	5.0406322	-25.675791
-23.282879	8.4400949	-10.772419
-16.421251	10.6373	-2.0620182
-12.657528	12.231244	3.9369178
-13.515272	14.263439	9.5081892
-17.832895	17.01403	13.785328
-23.316833	18.283245	15.307521
-28.681608	13.902052	13.811253
-34.899372	3.0011265	9.4451818
-40.495117	-7.7125974	3.8059843
-41.090855	-10.209358	-0.16984837
-37.565742	-3.7085097	-1.9240013
-35.974316	6.7874012	-3.7994659
-36.876434	16.313271	-7.2292242
-33.987625	22.925896	-10.208332
-25.006247	26.84857	-9.3169928
-13.391354	29.074467	-3.9053428
-2.5094428	30.854864	3.0985649
5.6036067	32.091042	8.1060486
10.596964	31.522123	10.004829
14.172398	29.254797	10.758784
18.333807	27.65794	12.110579
23.336252	28.684099	12.882633
26.576563	31.853876	10.748057
24.817217	35.05806	3.3635159
19.213814	34.515167	-9.3168879
15.378524	27.032734	-21.095648
17.089066	15.206116	-24.19182
22.782967	6.1511545	-18.000303
28.465733	4.091095	-8.5994511
32.317089	8.0976648	-0.43869129
35.574379	13.895679	6.4440446
39.19566	14.470093	12.614249
40.913269	3.122318	17.958998
37.940281	-18.168798	21.851343
32.218117	-36.155262	23.670513
28.591496	-39.778748	23.693523
28.466053	-32.442524	22.471703
28.665661	-26.755869	20.455189
25.185242	-29.103132	16.929453
17.50275	-32.330334	10.090249
8.8453827	-28.040361	1.6735317
1.5612328	-18.194702	-3.1150734
-4.0368261	-10.252037	-2.3196154
-6.0646949	-10.010622	0.80989021
-2.6570349	-17.608461	1.2646171
3.66645	-26.155487	-3.9726028
9.3596535	-28.008991	-12.745113
14.369249	-21.679914	-17.58963
18.914413	-11.811148	-12.274056
20.577766	-5.6937485	0.15224905
17.43569	-8.9779091	10.382413
